Sample;20ms_raw;freilaufend_raw;Mittelwert_20ms;Mittelwert_freilaufend;20ms;freilaufend
1267;214363;188048;213254.6729;187665.6733;1108.327148;382.3266602
1268;214341;187942;213254.6729;187665.6733;1086.327148;276.3266602
1269;214296;187863;213254.6729;187665.6733;1041.327148;197.3266602
1270;214249;187888;213254.6729;187665.6733;994.3271484;222.3266602
1271;214245;187999;213254.6729;187665.6733;990.3271484;333.3266602
1272;214251;188018;213254.6729;187665.6733;996.3271484;352.3266602
1273;214225;187865;213254.6729;187665.6733;970.3271484;199.3266602
1274;214278;187949;213254.6729;187665.6733;1023.327148;283.3266602
1275;214294;188043;213254.6729;187665.6733;1039.327148;377.3266602
1276;214279;188013;213254.6729;187665.6733;1024.327148;347.3266602
1277;214229;188064;213254.6729;187665.6733;974.3271484;398.3266602
1278;214294;188001;213254.6729;187665.6733;1039.327148;335.3266602
1279;214201;187911;213254.6729;187665.6733;946.3271484;245.3266602
1280;214199;187982;213254.6729;187665.6733;944.3271484;316.3266602
1281;214225;187990;213254.6729;187665.6733;970.3271484;324.3266602
1282;214097;188027;213254.6729;187665.6733;842.3271484;361.3266602
1283;214179;187991;213254.6729;187665.6733;924.3271484;325.3266602
1284;214137;187984;213254.6729;187665.6733;882.3271484;318.3266602
1285;214156;187919;213254.6729;187665.6733;901.3271484;253.3266602
1286;214140;188040;213254.6729;187665.6733;885.3271484;374.3266602
1287;214080;187968;213254.6729;187665.6733;825.3271484;302.3266602
1288;214120;188013;213254.6729;187665.6733;865.3271484;347.3266602
1289;214277;188008;213254.6729;187665.6733;1022.327148;342.3266602
1290;214213;188038;213254.6729;187665.6733;958.3271484;372.3266602
1291;214246;187948;213254.6729;187665.6733;991.3271484;282.3266602
1292;214289;187983;213254.6729;187665.6733;1034.327148;317.3266602
1293;214174;187972;213254.6729;187665.6733;919.3271484;306.3266602
1294;214134;187938;213254.6729;187665.6733;879.3271484;272.3266602
1295;214183;187844;213254.6729;187665.6733;928.3271484;178.3266602
1296;214249;187930;213254.6729;187665.6733;994.3271484;264.3266602
1297;214113;187939;213254.6729;187665.6733;858.3271484;273.3266602
1298;214259;187878;213254.6729;187665.6733;1004.327148;212.3266602
1299;214178;187968;213254.6729;187665.6733;923.3271484;302.3266602
1300;214144;187930;213254.6729;187665.6733;889.3271484;264.3266602
1301;214069;187927;213254.6729;187665.6733;814.3271484;261.3266602
1302;214195;187879;213254.6729;187665.6733;940.3271484;213.3266602
1303;214154;187865;213254.6729;187665.6733;899.3271484;199.3266602
1304;214168;187909;213254.6729;187665.6733;913.3271484;243.3266602
1305;214086;188016;213254.6729;187665.6733;831.3271484;350.3266602
1306;214169;188004;213254.6729;187665.6733;914.3271484;338.3266602
1307;214079;187978;213254.6729;187665.6733;824.3271484;312.3266602
1308;214024;188073;213254.6729;187665.6733;769.3271484;407.3266602
1309;213992;188091;213254.6729;187665.6733;737.3271484;425.3266602
1310;213961;188192;213254.6729;187665.6733;706.3271484;526.3266602
1311;214069;188195;213254.6729;187665.6733;814.3271484;529.3266602
1312;213950;188137;213254.6729;187665.6733;695.3271484;471.3266602
1313;213995;187994;213254.6729;187665.6733;740.3271484;328.3266602
1314;214028;188151;213254.6729;187665.6733;773.3271484;485.3266602
1315;214158;188084;213254.6729;187665.6733;903.3271484;418.3266602
1316;214104;188059;213254.6729;187665.6733;849.3271484;393.3266602
1317;214141;188008;213254.6729;187665.6733;886.3271484;342.3266602
1318;214063;188046;213254.6729;187665.6733;808.3271484;380.3266602
1319;214029;188063;213254.6729;187665.6733;774.3271484;397.3266602
1320;213996;188043;213254.6729;187665.6733;741.3271484;377.3266602
1321;214134;187975;213254.6729;187665.6733;879.3271484;309.3266602
1322;214067;187927;213254.6729;187665.6733;812.3271484;261.3266602
1323;214034;187957;213254.6729;187665.6733;779.3271484;291.3266602
1324;214037;187997;213254.6729;187665.6733;782.3271484;331.3266602
1325;214111;187952;213254.6729;187665.6733;856.3271484;286.3266602
1326;214039;187981;213254.6729;187665.6733;784.3271484;315.3266602
1327;213940;187985;213254.6729;187665.6733;685.3271484;319.3266602
1328;214077;187991;213254.6729;187665.6733;822.3271484;325.3266602
1329;214097;188013;213254.6729;187665.6733;842.3271484;347.3266602
1330;214017;188020;213254.6729;187665.6733;762.3271484;354.3266602
1331;214070;188024;213254.6729;187665.6733;815.3271484;358.3266602
1332;213969;188067;213254.6729;187665.6733;714.3271484;401.3266602
1333;213973;188043;213254.6729;187665.6733;718.3271484;377.3266602
1334;214050;188036;213254.6729;187665.6733;795.3271484;370.3266602
1335;213970;187979;213254.6729;187665.6733;715.3271484;313.3266602
1336;213912;187925;213254.6729;187665.6733;657.3271484;259.3266602
1337;213830;187999;213254.6729;187665.6733;575.3271484;333.3266602
1338;213881;188009;213254.6729;187665.6733;626.3271484;343.3266602
1339;213909;188063;213254.6729;187665.6733;654.3271484;397.3266602
1340;213947;188018;213254.6729;187665.6733;692.3271484;352.3266602
1341;213909;188144;213254.6729;187665.6733;654.3271484;478.3266602
1342;213979;188069;213254.6729;187665.6733;724.3271484;403.3266602
1343;213934;188066;213254.6729;187665.6733;679.3271484;400.3266602
1344;213906;188090;213254.6729;187665.6733;651.3271484;424.3266602
1345;213892;188075;213254.6729;187665.6733;637.3271484;409.3266602
1346;213962;188061;213254.6729;187665.6733;707.3271484;395.3266602
1347;213930;188049;213254.6729;187665.6733;675.3271484;383.3266602
1348;214015;188106;213254.6729;187665.6733;760.3271484;440.3266602
1349;214025;188059;213254.6729;187665.6733;770.3271484;393.3266602
1350;214024;188101;213254.6729;187665.6733;769.3271484;435.3266602
1351;214005;188101;213254.6729;187665.6733;750.3271484;435.3266602
1352;213930;188222;213254.6729;187665.6733;675.3271484;556.3266602
1353;214005;188135;213254.6729;187665.6733;750.3271484;469.3266602
1354;213976;188092;213254.6729;187665.6733;721.3271484;426.3266602
1355;213957;188181;213254.6729;187665.6733;702.3271484;515.3266602
1356;213881;188098;213254.6729;187665.6733;626.3271484;432.3266602
1357;213871;188133;213254.6729;187665.6733;616.3271484;467.3266602
1358;213885;188133;213254.6729;187665.6733;630.3271484;467.3266602
1359;213788;188120;213254.6729;187665.6733;533.3271484;454.3266602
1360;213918;188188;213254.6729;187665.6733;663.3271484;522.3266602
1361;213880;188134;213254.6729;187665.6733;625.3271484;468.3266602
1362;213863;188145;213254.6729;187665.6733;608.3271484;479.3266602
1363;213832;188124;213254.6729;187665.6733;577.3271484;458.3266602
1364;213795;188162;213254.6729;187665.6733;540.3271484;496.3266602
1365;213746;188231;213254.6729;187665.6733;491.3271484;565.3266602
1366;213788;188087;213254.6729;187665.6733;533.3271484;421.3266602
1367;213824;188157;213254.6729;187665.6733;569.3271484;491.3266602
1368;213997;188213;213254.6729;187665.6733;742.3271484;547.3266602
1369;213962;188124;213254.6729;187665.6733;707.3271484;458.3266602
1370;213830;188109;213254.6729;187665.6733;575.3271484;443.3266602
1371;213903;188145;213254.6729;187665.6733;648.3271484;479.3266602
1372;213901;188225;213254.6729;187665.6733;646.3271484;559.3266602
1373;213946;188188;213254.6729;187665.6733;691.3271484;522.3266602
1374;213972;188230;213254.6729;187665.6733;717.3271484;564.3266602
1375;213957;188183;213254.6729;187665.6733;702.3271484;517.3266602
1376;213815;188250;213254.6729;187665.6733;560.3271484;584.3266602
1377;213809;188284;213254.6729;187665.6733;554.3271484;618.3266602
1378;213779;188234;213254.6729;187665.6733;524.3271484;568.3266602
1379;213795;188186;213254.6729;187665.6733;540.3271484;520.3266602
1380;213822;188255;213254.6729;187665.6733;567.3271484;589.3266602
1381;213912;188170;213254.6729;187665.6733;657.3271484;504.3266602
1382;213867;188192;213254.6729;187665.6733;612.3271484;526.3266602
1383;213711;188167;213254.6729;187665.6733;456.3271484;501.3266602
1384;213840;188135;213254.6729;187665.6733;585.3271484;469.3266602
1385;213843;188130;213254.6729;187665.6733;588.3271484;464.3266602
1386;213695;188155;213254.6729;187665.6733;440.3271484;489.3266602
1387;213723;188130;213254.6729;187665.6733;468.3271484;464.3266602
1388;213739;188098;213254.6729;187665.6733;484.3271484;432.3266602
1389;213794;188101;213254.6729;187665.6733;539.3271484;435.3266602
1390;213769;188130;213254.6729;187665.6733;514.3271484;464.3266602
1391;213701;188037;213254.6729;187665.6733;446.3271484;371.3266602
1392;213786;188074;213254.6729;187665.6733;531.3271484;408.3266602
1393;213772;188107;213254.6729;187665.6733;517.3271484;441.3266602
1394;213696;188141;213254.6729;187665.6733;441.3271484;475.3266602
1395;213686;188137;213254.6729;187665.6733;431.3271484;471.3266602
1396;213687;188118;213254.6729;187665.6733;432.3271484;452.3266602
1397;213789;188102;213254.6729;187665.6733;534.3271484;436.3266602
1398;213699;188179;213254.6729;187665.6733;444.3271484;513.3266602
1399;213745;188088;213254.6729;187665.6733;490.3271484;422.3266602
1400;213733;188118;213254.6729;187665.6733;478.3271484;452.3266602
1401;213711;188053;213254.6729;187665.6733;456.3271484;387.3266602
1402;213743;188102;213254.6729;187665.6733;488.3271484;436.3266602
1403;213779;188114;213254.6729;187665.6733;524.3271484;448.3266602
1404;213849;188149;213254.6729;187665.6733;594.3271484;483.3266602
1405;213727;188069;213254.6729;187665.6733;472.3271484;403.3266602
1406;213795;188117;213254.6729;187665.6733;540.3271484;451.3266602
1407;213736;188108;213254.6729;187665.6733;481.3271484;442.3266602
1408;213678;188179;213254.6729;187665.6733;423.3271484;513.3266602
1409;213676;188181;213254.6729;187665.6733;421.3271484;515.3266602
1410;213654;188164;213254.6729;187665.6733;399.3271484;498.3266602
1411;213599;188057;213254.6729;187665.6733;344.3271484;391.3266602
1412;213524;188083;213254.6729;187665.6733;269.3271484;417.3266602
1413;213431;188035;213254.6729;187665.6733;176.3271484;369.3266602
1414;213521;188248;213254.6729;187665.6733;266.3271484;582.3266602
1415;213535;188181;213254.6729;187665.6733;280.3271484;515.3266602
1416;213601;188188;213254.6729;187665.6733;346.3271484;522.3266602
1417;213598;188147;213254.6729;187665.6733;343.3271484;481.3266602
1418;213735;188022;213254.6729;187665.6733;480.3271484;356.3266602
1419;213636;187992;213254.6729;187665.6733;381.3271484;326.3266602
1420;213535;188146;213254.6729;187665.6733;280.3271484;480.3266602
1421;213556;188146;213254.6729;187665.6733;301.3271484;480.3266602
1422;213586;188147;213254.6729;187665.6733;331.3271484;481.3266602
1423;213504;188232;213254.6729;187665.6733;249.3271484;566.3266602
1424;213572;188136;213254.6729;187665.6733;317.3271484;470.3266602
1425;213502;188201;213254.6729;187665.6733;247.3271484;535.3266602
1426;213541;188035;213254.6729;187665.6733;286.3271484;369.3266602
1427;213542;188069;213254.6729;187665.6733;287.3271484;403.3266602
1428;213490;188141;213254.6729;187665.6733;235.3271484;475.3266602
1429;213528;188216;213254.6729;187665.6733;273.3271484;550.3266602
1430;213397;188203;213254.6729;187665.6733;142.3271484;537.3266602
1431;213462;188114;213254.6729;187665.6733;207.3271484;448.3266602
1432;213621;188205;213254.6729;187665.6733;366.3271484;539.3266602
1433;213562;188170;213254.6729;187665.6733;307.3271484;504.3266602
1434;213527;188194;213254.6729;187665.6733;272.3271484;528.3266602
1435;213516;188186;213254.6729;187665.6733;261.3271484;520.3266602
1436;213564;188134;213254.6729;187665.6733;309.3271484;468.3266602
1437;213472;188150;213254.6729;187665.6733;217.3271484;484.3266602
1438;213371;188149;213254.6729;187665.6733;116.3271484;483.3266602
1439;213490;188180;213254.6729;187665.6733;235.3271484;514.3266602
1440;213309;188211;213254.6729;187665.6733;54.32714844;545.3266602
1441;213429;188084;213254.6729;187665.6733;174.3271484;418.3266602
1442;213395;188143;213254.6729;187665.6733;140.3271484;477.3266602
1443;213488;188013;213254.6729;187665.6733;233.3271484;347.3266602
1444;213291;188133;213254.6729;187665.6733;36.32714844;467.3266602
1445;213321;188105;213254.6729;187665.6733;66.32714844;439.3266602
1446;213302;188071;213254.6729;187665.6733;47.32714844;405.3266602
1447;213369;188026;213254.6729;187665.6733;114.3271484;360.3266602
1448;213338;188031;213254.6729;187665.6733;83.32714844;365.3266602
1449;213407;188190;213254.6729;187665.6733;152.3271484;524.3266602
1450;213290;188164;213254.6729;187665.6733;35.32714844;498.3266602
1451;213253;188118;213254.6729;187665.6733;-1.672851563;452.3266602
1452;213296;188119;213254.6729;187665.6733;41.32714844;453.3266602
1453;213345;188045;213254.6729;187665.6733;90.32714844;379.3266602
1454;213218;188115;213254.6729;187665.6733;-36.67285156;449.3266602
1455;213160;188172;213254.6729;187665.6733;-94.67285156;506.3266602
1456;213197;188003;213254.6729;187665.6733;-57.67285156;337.3266602
1457;213321;187957;213254.6729;187665.6733;66.32714844;291.3266602
1458;213269;188083;213254.6729;187665.6733;14.32714844;417.3266602
1459;213277;188078;213254.6729;187665.6733;22.32714844;412.3266602
1460;213402;187979;213254.6729;187665.6733;147.3271484;313.3266602
1461;213466;187880;213254.6729;187665.6733;211.3271484;214.3266602
1462;213422;187972;213254.6729;187665.6733;167.3271484;306.3266602
1463;213449;188119;213254.6729;187665.6733;194.3271484;453.3266602
1464;213396;188113;213254.6729;187665.6733;141.3271484;447.3266602
1465;213316;188010;213254.6729;187665.6733;61.32714844;344.3266602
1466;213283;187879;213254.6729;187665.6733;28.32714844;213.3266602
1467;213214;187881;213254.6729;187665.6733;-40.67285156;215.3266602
1468;213389;187844;213254.6729;187665.6733;134.3271484;178.3266602
1469;213272;187866;213254.6729;187665.6733;17.32714844;200.3266602
1470;213194;187959;213254.6729;187665.6733;-60.67285156;293.3266602
1471;213208;188026;213254.6729;187665.6733;-46.67285156;360.3266602
1472;213256;187921;213254.6729;187665.6733;1.327148438;255.3266602
1473;213281;187903;213254.6729;187665.6733;26.32714844;237.3266602
1474;213380;187886;213254.6729;187665.6733;125.3271484;220.3266602
1475;213302;187994;213254.6729;187665.6733;47.32714844;328.3266602
1476;213154;187997;213254.6729;187665.6733;-100.6728516;331.3266602
1477;213263;188052;213254.6729;187665.6733;8.327148438;386.3266602
1478;213235;188001;213254.6729;187665.6733;-19.67285156;335.3266602
1479;213304;188035;213254.6729;187665.6733;49.32714844;369.3266602
1480;213323;188095;213254.6729;187665.6733;68.32714844;429.3266602
1481;213328;188175;213254.6729;187665.6733;73.32714844;509.3266602
1482;213370;188102;213254.6729;187665.6733;115.3271484;436.3266602
1483;213278;188068;213254.6729;187665.6733;23.32714844;402.3266602
1484;213290;188080;213254.6729;187665.6733;35.32714844;414.3266602
1485;213266;188081;213254.6729;187665.6733;11.32714844;415.3266602
1486;213239;188051;213254.6729;187665.6733;-15.67285156;385.3266602
1487;213221;188040;213254.6729;187665.6733;-33.67285156;374.3266602
1488;213228;188094;213254.6729;187665.6733;-26.67285156;428.3266602
1489;213222;188065;213254.6729;187665.6733;-32.67285156;399.3266602
1490;213163;188094;213254.6729;187665.6733;-91.67285156;428.3266602
1491;213100;188215;213254.6729;187665.6733;-154.6728516;549.3266602
1492;213197;188101;213254.6729;187665.6733;-57.67285156;435.3266602
1493;213159;187935;213254.6729;187665.6733;-95.67285156;269.3266602
1494;213128;188041;213254.6729;187665.6733;-126.6728516;375.3266602
1495;213095;187987;213254.6729;187665.6733;-159.6728516;321.3266602
1496;213204;187899;213254.6729;187665.6733;-50.67285156;233.3266602
1497;213192;187958;213254.6729;187665.6733;-62.67285156;292.3266602
1498;213232;188060;213254.6729;187665.6733;-22.67285156;394.3266602
1499;213174;188000;213254.6729;187665.6733;-80.67285156;334.3266602
1500;213210;188051;213254.6729;187665.6733;-44.67285156;385.3266602
1501;213187;187957;213254.6729;187665.6733;-67.67285156;291.3266602
1502;213178;187940;213254.6729;187665.6733;-76.67285156;274.3266602
1503;213215;187934;213254.6729;187665.6733;-39.67285156;268.3266602
1504;213143;187996;213254.6729;187665.6733;-111.6728516;330.3266602
1505;213095;187996;213254.6729;187665.6733;-159.6728516;330.3266602
1506;213133;187988;213254.6729;187665.6733;-121.6728516;322.3266602
1507;213123;187972;213254.6729;187665.6733;-131.6728516;306.3266602
1508;213076;187919;213254.6729;187665.6733;-178.6728516;253.3266602
1509;213133;187973;213254.6729;187665.6733;-121.6728516;307.3266602
1510;213112;187909;213254.6729;187665.6733;-142.6728516;243.3266602
1511;213112;188016;213254.6729;187665.6733;-142.6728516;350.3266602
1512;213147;188019;213254.6729;187665.6733;-107.6728516;353.3266602
1513;213097;187998;213254.6729;187665.6733;-157.6728516;332.3266602
1514;213074;188038;213254.6729;187665.6733;-180.6728516;372.3266602
1515;213025;188006;213254.6729;187665.6733;-229.6728516;340.3266602
1516;212958;188031;213254.6729;187665.6733;-296.6728516;365.3266602
1517;212999;187930;213254.6729;187665.6733;-255.6728516;264.3266602
1518;212980;187933;213254.6729;187665.6733;-274.6728516;267.3266602
1519;212956;187991;213254.6729;187665.6733;-298.6728516;325.3266602
1520;212842;188005;213254.6729;187665.6733;-412.6728516;339.3266602
1521;213065;188068;213254.6729;187665.6733;-189.6728516;402.3266602
1522;212967;187996;213254.6729;187665.6733;-287.6728516;330.3266602
1523;212881;187879;213254.6729;187665.6733;-373.6728516;213.3266602
1524;212953;187900;213254.6729;187665.6733;-301.6728516;234.3266602
1525;212887;187917;213254.6729;187665.6733;-367.6728516;251.3266602
1526;212938;188007;213254.6729;187665.6733;-316.6728516;341.3266602
1527;212926;187930;213254.6729;187665.6733;-328.6728516;264.3266602
1528;212992;187894;213254.6729;187665.6733;-262.6728516;228.3266602
1529;213094;187769;213254.6729;187665.6733;-160.6728516;103.3266602
1530;213089;187938;213254.6729;187665.6733;-165.6728516;272.3266602
1531;213029;187949;213254.6729;187665.6733;-225.6728516;283.3266602
1532;212978;188046;213254.6729;187665.6733;-276.6728516;380.3266602
1533;212921;188024;213254.6729;187665.6733;-333.6728516;358.3266602
1534;212918;187879;213254.6729;187665.6733;-336.6728516;213.3266602
1535;212953;187932;213254.6729;187665.6733;-301.6728516;266.3266602
1536;212909;188006;213254.6729;187665.6733;-345.6728516;340.3266602
1537;212948;187890;213254.6729;187665.6733;-306.6728516;224.3266602
1538;213023;187973;213254.6729;187665.6733;-231.6728516;307.3266602
1539;212943;187929;213254.6729;187665.6733;-311.6728516;263.3266602
1540;212802;187935;213254.6729;187665.6733;-452.6728516;269.3266602
1541;212855;187834;213254.6729;187665.6733;-399.6728516;168.3266602
1542;212917;187896;213254.6729;187665.6733;-337.6728516;230.3266602
1543;212936;187929;213254.6729;187665.6733;-318.6728516;263.3266602
1544;212925;187894;213254.6729;187665.6733;-329.6728516;228.3266602
1545;212888;187875;213254.6729;187665.6733;-366.6728516;209.3266602
1546;212936;187904;213254.6729;187665.6733;-318.6728516;238.3266602
1547;213038;187882;213254.6729;187665.6733;-216.6728516;216.3266602
1548;213011;187795;213254.6729;187665.6733;-243.6728516;129.3266602
1549;212912;187855;213254.6729;187665.6733;-342.6728516;189.3266602
1550;213124;187929;213254.6729;187665.6733;-130.6728516;263.3266602
1551;212980;187903;213254.6729;187665.6733;-274.6728516;237.3266602
1552;212920;187948;213254.6729;187665.6733;-334.6728516;282.3266602
1553;212835;187898;213254.6729;187665.6733;-419.6728516;232.3266602
1554;212941;187935;213254.6729;187665.6733;-313.6728516;269.3266602
1555;212878;187912;213254.6729;187665.6733;-376.6728516;246.3266602
1556;212838;188045;213254.6729;187665.6733;-416.6728516;379.3266602
1557;212725;188051;213254.6729;187665.6733;-529.6728516;385.3266602
1558;212779;188088;213254.6729;187665.6733;-475.6728516;422.3266602
1559;212717;188012;213254.6729;187665.6733;-537.6728516;346.3266602
1560;212767;188017;213254.6729;187665.6733;-487.6728516;351.3266602
1561;212795;187885;213254.6729;187665.6733;-459.6728516;219.3266602
1562;212765;187966;213254.6729;187665.6733;-489.6728516;300.3266602
1563;212722;187997;213254.6729;187665.6733;-532.6728516;331.3266602
1564;212902;187879;213254.6729;187665.6733;-352.6728516;213.3266602
1565;212877;187920;213254.6729;187665.6733;-377.6728516;254.3266602
1566;212880;187807;213254.6729;187665.6733;-374.6728516;141.3266602
1567;212717;187916;213254.6729;187665.6733;-537.6728516;250.3266602
1568;212796;187769;213254.6729;187665.6733;-458.6728516;103.3266602
1569;212848;187780;213254.6729;187665.6733;-406.6728516;114.3266602
1570;212924;187672;213254.6729;187665.6733;-330.6728516;6.326660156
1571;212719;187713;213254.6729;187665.6733;-535.6728516;47.32666016
1572;212882;187715;213254.6729;187665.6733;-372.6728516;49.32666016
1573;212866;187781;213254.6729;187665.6733;-388.6728516;115.3266602
1574;212913;187877;213254.6729;187665.6733;-341.6728516;211.3266602
1575;212761;187916;213254.6729;187665.6733;-493.6728516;250.3266602
1576;212664;187899;213254.6729;187665.6733;-590.6728516;233.3266602
1577;212692;187946;213254.6729;187665.6733;-562.6728516;280.3266602
1578;212709;187861;213254.6729;187665.6733;-545.6728516;195.3266602
1579;212694;187902;213254.6729;187665.6733;-560.6728516;236.3266602
1580;212734;187887;213254.6729;187665.6733;-520.6728516;221.3266602
1581;212787;187863;213254.6729;187665.6733;-467.6728516;197.3266602
1582;212674;187767;213254.6729;187665.6733;-580.6728516;101.3266602
1583;212710;187817;213254.6729;187665.6733;-544.6728516;151.3266602
1584;212665;187913;213254.6729;187665.6733;-589.6728516;247.3266602
1585;212658;187948;213254.6729;187665.6733;-596.6728516;282.3266602
1586;212712;187887;213254.6729;187665.6733;-542.6728516;221.3266602
1587;212622;187842;213254.6729;187665.6733;-632.6728516;176.3266602
1588;212640;187810;213254.6729;187665.6733;-614.6728516;144.3266602
1589;212631;187936;213254.6729;187665.6733;-623.6728516;270.3266602
1590;212663;187873;213254.6729;187665.6733;-591.6728516;207.3266602
1591;212547;187906;213254.6729;187665.6733;-707.6728516;240.3266602
1592;212499;187869;213254.6729;187665.6733;-755.6728516;203.3266602
1593;212626;187812;213254.6729;187665.6733;-628.6728516;146.3266602
1594;212613;187861;213254.6729;187665.6733;-641.6728516;195.3266602
1595;212644;187773;213254.6729;187665.6733;-610.6728516;107.3266602
1596;212604;187669;213254.6729;187665.6733;-650.6728516;3.326660156
1597;212638;187731;213254.6729;187665.6733;-616.6728516;65.32666016
1598;212666;187794;213254.6729;187665.6733;-588.6728516;128.3266602
1599;212544;187713;213254.6729;187665.6733;-710.6728516;47.32666016
1600;212692;187806;213254.6729;187665.6733;-562.6728516;140.3266602
1601;212699;187782;213254.6729;187665.6733;-555.6728516;116.3266602
1602;212634;187740;213254.6729;187665.6733;-620.6728516;74.32666016
1603;212644;187726;213254.6729;187665.6733;-610.6728516;60.32666016
1604;212668;187722;213254.6729;187665.6733;-586.6728516;56.32666016
1605;212662;187728;213254.6729;187665.6733;-592.6728516;62.32666016
1606;212746;187696;213254.6729;187665.6733;-508.6728516;30.32666016
1607;212649;187649;213254.6729;187665.6733;-605.6728516;-16.67333984
1608;212617;187620;213254.6729;187665.6733;-637.6728516;-45.67333984
1609;212626;187747;213254.6729;187665.6733;-628.6728516;81.32666016
1610;212652;187742;213254.6729;187665.6733;-602.6728516;76.32666016
1611;212686;187816;213254.6729;187665.6733;-568.6728516;150.3266602
1612;212610;187627;213254.6729;187665.6733;-644.6728516;-38.67333984
1613;212610;187596;213254.6729;187665.6733;-644.6728516;-69.67333984
1614;212633;187610;213254.6729;187665.6733;-621.6728516;-55.67333984
1615;212707;187562;213254.6729;187665.6733;-547.6728516;-103.6733398
1616;212622;187613;213254.6729;187665.6733;-632.6728516;-52.67333984
1617;212658;187689;213254.6729;187665.6733;-596.6728516;23.32666016
1618;212679;187712;213254.6729;187665.6733;-575.6728516;46.32666016
1619;212670;187732;213254.6729;187665.6733;-584.6728516;66.32666016
1620;212606;187620;213254.6729;187665.6733;-648.6728516;-45.67333984
1621;212624;187770;213254.6729;187665.6733;-630.6728516;104.3266602
1622;212646;187672;213254.6729;187665.6733;-608.6728516;6.326660156
1623;212546;187614;213254.6729;187665.6733;-708.6728516;-51.67333984
1624;212521;187652;213254.6729;187665.6733;-733.6728516;-13.67333984
1625;212552;187681;213254.6729;187665.6733;-702.6728516;15.32666016
1626;212606;187726;213254.6729;187665.6733;-648.6728516;60.32666016
1627;212520;187708;213254.6729;187665.6733;-734.6728516;42.32666016
1628;212512;187764;213254.6729;187665.6733;-742.6728516;98.32666016
1629;212415;187703;213254.6729;187665.6733;-839.6728516;37.32666016
1630;212470;187765;213254.6729;187665.6733;-784.6728516;99.32666016
1631;212421;187692;213254.6729;187665.6733;-833.6728516;26.32666016
1632;212468;187672;213254.6729;187665.6733;-786.6728516;6.326660156
1633;212512;187672;213254.6729;187665.6733;-742.6728516;6.326660156
1634;212536;187642;213254.6729;187665.6733;-718.6728516;-23.67333984
1635;212557;187529;213254.6729;187665.6733;-697.6728516;-136.6733398
1636;212677;187575;213254.6729;187665.6733;-577.6728516;-90.67333984
1637;212591;187563;213254.6729;187665.6733;-663.6728516;-102.6733398
1638;212511;187598;213254.6729;187665.6733;-743.6728516;-67.67333984
1639;212626;187580;213254.6729;187665.6733;-628.6728516;-85.67333984
1640;212583;187681;213254.6729;187665.6733;-671.6728516;15.32666016
1641;212541;187589;213254.6729;187665.6733;-713.6728516;-76.67333984
1642;212530;187649;213254.6729;187665.6733;-724.6728516;-16.67333984
1643;212468;187583;213254.6729;187665.6733;-786.6728516;-82.67333984
1644;212491;187606;213254.6729;187665.6733;-763.6728516;-59.67333984
1645;212572;187558;213254.6729;187665.6733;-682.6728516;-107.6733398
1646;212548;187543;213254.6729;187665.6733;-706.6728516;-122.6733398
1647;212520;187594;213254.6729;187665.6733;-734.6728516;-71.67333984
1648;212455;187761;213254.6729;187665.6733;-799.6728516;95.32666016
1649;212463;187655;213254.6729;187665.6733;-791.6728516;-10.67333984
1650;212419;187585;213254.6729;187665.6733;-835.6728516;-80.67333984
1651;212412;187594;213254.6729;187665.6733;-842.6728516;-71.67333984
1652;212441;187573;213254.6729;187665.6733;-813.6728516;-92.67333984
1653;212399;187625;213254.6729;187665.6733;-855.6728516;-40.67333984
1654;212391;187579;213254.6729;187665.6733;-863.6728516;-86.67333984
1655;212431;187659;213254.6729;187665.6733;-823.6728516;-6.673339844
1656;212446;187714;213254.6729;187665.6733;-808.6728516;48.32666016
1657;212390;187676;213254.6729;187665.6733;-864.6728516;10.32666016
1658;212417;187577;213254.6729;187665.6733;-837.6728516;-88.67333984
1659;212261;187614;213254.6729;187665.6733;-993.6728516;-51.67333984
1660;212311;187602;213254.6729;187665.6733;-943.6728516;-63.67333984
1661;212319;187664;213254.6729;187665.6733;-935.6728516;-1.673339844
1662;212472;187618;213254.6729;187665.6733;-782.6728516;-47.67333984
1663;212318;187591;213254.6729;187665.6733;-936.6728516;-74.67333984
1664;212221;187541;213254.6729;187665.6733;-1033.672852;-124.6733398
1665;212254;187544;213254.6729;187665.6733;-1000.672852;-121.6733398
1666;212148;187478;213254.6729;187665.6733;-1106.672852;-187.6733398
1667;212150;187485;213254.6729;187665.6733;-1104.672852;-180.6733398
1668;212146;187684;213254.6729;187665.6733;-1108.672852;18.32666016
1669;212219;187758;213254.6729;187665.6733;-1035.672852;92.32666016
1670;212309;187625;213254.6729;187665.6733;-945.6728516;-40.67333984
1671;212359;187656;213254.6729;187665.6733;-895.6728516;-9.673339844
1672;212295;187591;213254.6729;187665.6733;-959.6728516;-74.67333984
1673;212308;187477;213254.6729;187665.6733;-946.6728516;-188.6733398
1674;212214;187540;213254.6729;187665.6733;-1040.672852;-125.6733398
1675;212296;187474;213254.6729;187665.6733;-958.6728516;-191.6733398
1676;212260;187472;213254.6729;187665.6733;-994.6728516;-193.6733398
1677;212254;187503;213254.6729;187665.6733;-1000.672852;-162.6733398
1678;212216;187525;213254.6729;187665.6733;-1038.672852;-140.6733398
1679;212354;187562;213254.6729;187665.6733;-900.6728516;-103.6733398
1680;212403;187599;213254.6729;187665.6733;-851.6728516;-66.67333984
